object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abgzhrr,2,2021-06-17T10:26:52.002Z,2021-06-17T10:55:44.996Z,4,TOM,2021-06-17T11:27:57.784Z,2021-06-20T16:23:05.911Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzhrr
ZTF21abgzyvg,2,2021-06-18T04:51:15.998Z,2021-06-18T06:25:26.999Z,4,TOM,2021-06-18T13:41:35.872Z,2021-06-20T16:22:25.378Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzyvg
ZTF21abgyxyn,2,2021-06-17T10:26:52.002Z,2021-06-17T10:55:44.996Z,5,TOM,2021-06-17T11:27:21.478Z,2021-06-20T16:22:14.175Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgyxyn
ZTF21abhoqjl,2,2021-06-19T11:08:21.998Z,2021-06-19T11:14:19.996Z,1,TOM,2021-06-20T16:22:09.742Z,2021-06-20T16:22:09.742Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhoqjl
ZTF21abgywfx,2,2021-06-17T10:27:31.996Z,2021-06-17T10:56:24.999Z,5,TOM,2021-06-17T11:27:02.788Z,2021-06-20T16:21:58.341Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgywfx
ZTF21abhhbmd,2,2021-06-19T08:47:51.000Z,2021-06-19T09:17:15.002Z,3,TOM,2021-06-19T15:16:38.245Z,2021-06-20T16:21:55.897Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhhbmd
ZTF21abgzpii,7,2021-06-17T11:15:00.000Z,2021-06-19T11:31:13.995Z,3,TOM,2021-06-17T13:37:25.796Z,2021-06-20T16:21:26.965Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzpii
ZTF21abgzphy,8,2021-06-17T11:17:42.000Z,2021-06-19T11:29:06.996Z,5,TOM,2021-06-17T13:06:20.838Z,2021-06-20T16:12:44.205Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzphy
ZTF21abhaqju,2,2021-06-18T04:38:22.001Z,2021-06-18T05:38:38.999Z,5,TOM,2021-06-18T07:15:31.883Z,2021-06-19T17:45:39.913Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhaqju
ZTF21abgyxuo,2,2021-06-17T10:30:14.999Z,2021-06-17T10:58:26.996Z,6,TOM,2021-06-17T11:27:38.318Z,2021-06-19T17:45:36.530Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgyxuo
ZTF21abgzkcb,2,2021-06-17T10:30:14.999Z,2021-06-17T10:58:26.996Z,5,TOM,2021-06-17T11:27:07.605Z,2021-06-19T17:44:56.062Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzkcb
ZTF21abgkfzh,2,2021-06-17T10:27:31.996Z,2021-06-17T10:56:24.999Z,6,TOM,2021-06-17T11:27:51.187Z,2021-06-19T17:44:52.122Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgkfzh
ZTF21abgyvwt,2,2021-06-17T10:22:08.999Z,2021-06-17T10:53:42.999Z,6,TOM,2021-06-17T11:27:46.509Z,2021-06-19T17:44:36.776Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgyvwt
ZTF21abgxmlp,2,2021-06-17T07:15:02.001Z,2021-06-17T07:55:29.997Z,5,TOM,2021-06-17T11:27:18.169Z,2021-06-19T17:44:25.069Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgxmlp
ZTF21abgvidd,2,2021-06-14T05:00:18.002Z,2021-06-17T04:32:47.002Z,3,TOM,2021-06-17T13:44:31.082Z,2021-06-19T17:43:58.139Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgvidd
ZTF21abgzjit,2,2021-06-13T10:15:10.995Z,2021-06-17T10:57:45.999Z,3,TOM,2021-06-17T13:43:24.811Z,2021-06-19T17:43:50.460Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzjit
ZTF21abgzbsk,2,2021-06-13T10:09:05.999Z,2021-06-17T10:38:34.995Z,3,TOM,2021-06-17T13:43:47.035Z,2021-06-19T17:43:47.195Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzbsk
ZTF21abgjlmt,2,2021-06-13T09:55:19.997Z,2021-06-19T08:47:51.000Z,2,TOM,2021-06-19T15:26:33.382Z,2021-06-19T17:43:43.723Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgjlmt
ZTF21abhgjeg,3,2021-06-14T07:52:01.004Z,2021-06-19T08:22:09.001Z,3,TOM,2021-06-19T15:21:07.135Z,2021-06-19T17:43:30.807Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhgjeg
ZTF21abfyqtx,3,2021-06-14T07:25:39.002Z,2021-06-16T07:25:05.998Z,5,TOM,2021-06-14T09:44:55.471Z,2021-06-19T17:43:17.500Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfyqtx
